category,company,GUI,boss,shop_name,shop_admin,address,tel
食品與甜點,漫步左岸法式甜點工作室,40865521,洪國穎,漫步左岸法式甜點,洪國穎,710 Taiwan 台南市永康區國光七街20巷31號1樓,9999999999
食品與甜點,瑪莎拉食品有限公司,28875572,趙偉辰,瑪莎拉手工餅舖,瑪莎拉客服,437 Taiwan 台中市大甲區大安港路321號之1,04-26876578
食品與甜點,江文傑(個人),江文傑,蔡師姐素食工坊,江文傑,427 Taiwan 台中市潭子區潭興路二段395巷5號,0931-404922,聯絡店家
食品與甜點,王策(個人),王策,金豬來富 統六合肉品,吳小姐,723 Taiwan 台南市西港區劉厝里劉厝72號之2,06-7960061,聯絡店家
食品與甜點,波波食品行,31921446,陳儷文,BoBo泰式美食醬料館,陳儷文,114 Taiwan 台北市內湖區康寧路一段164巷2弄8號,0911-438545
食品與甜點,食貨家有限公司,24975071,龔琳捷,吃貨人零食購物,龔怡璇,106 Taiwan 台北市大安區和平東路二段295號13樓,02-2709-1775
食品與甜點,吳盈燕(個人),吳盈燕,一人 走遍天下手工甜點,吳盈燕,704 Taiwan 台南市北區國華街四段39號,0909-070904,聯絡店家
食品與甜點,楊光閃(個人),楊光閃,東京拉麵世貿店,楊光閃,407 Taiwan 台中市西屯區中工二路19號1樓,0960-319789,聯絡店家
食品與甜點,樂活好事吉多媒體製作行銷有限公司,54087215,陳麒文,樂活好市集,樂活好市集,710 Taiwan 台南市永康區忠義街10巷5號之2,0800-66-88-68
食品與甜點,富橋企業有限公司,53788674,任珩,饗享文創食茶,任珩,428 Taiwan 台中市大雅區中和路56之1號,04-25694889
食品與甜點,鮮四季水產股份有限公司,24990050,陳仲恩,四季肉舖,陳希麗,807 Taiwan 高雄市三民區華德街41號1樓,07-3951886
食品與甜點,米糰創意股份有限公司,24890968,曾瑋亮,杜倫先生Mr Turon,杜倫先生,970 Taiwan 花蓮縣花蓮市中華路23號,03-8358080
食品與甜點,林檬果商行,41380476,林廷霖,林檬果,翁店長,236 Taiwan 新北市土城區中華路一段31號4樓,0987-772664
食品與甜點,丹尼爾幸福廚房,41905705,周文怡,丹尼爾幸福廚房,周文怡,268 Taiwan 宜蘭縣五結鄉成功路2巷8弄55號,0932-380453
食品與甜點,跩媽咪實業社,26367930,蘇玉圓,跩媽咪手工水餃,王維伶,114 Taiwan 台北市內湖區康寧路三段16巷70號,02-26312897
食品與甜點,普羅旺斯商行,45829980,蔡育濃,穀戀,蔡育濃,350 Taiwan 苗栗縣竹南鎮博愛街171號,037-550966
食品與甜點,駱致憲(個人),駱致憲,馬各先生,駱致憲,806 Taiwan 高雄市前鎮區離仔內路63號,0956-006364,聯絡店家
食品與甜點,凡內莎工作室,31861279,陳聖雯,凡內莎烘焙工作室,陳聖雯,266 Taiwan 宜蘭縣三星鄉行健溪一路一段105號1樓,0905-337709
食品與甜點,賴淑瑛(個人),賴淑瑛,貓爪子手工烘焙坊,賴淑瑛,932 Taiwan 屏東縣新園鄉四環路110號之3,0986-827774,聯絡店家
食品與甜點,陳品竹(個人),陳品竹,烤好了 ILoveCheeseCake,陳品竹,802 Taiwan 高雄市苓雅區青年一路26號,0903-933363,聯絡店家
食品與甜點,張淑雁(個人),張淑雁,牛布耕,張淑雁,401 Taiwan 台中市東區精武東路146號,0980205529,聯絡店家
食品與甜點,謝文凱(個人),謝文凱,金味麻油麵線,謝文凱,310 Taiwan 新竹縣竹東鎮自由街120巷10號6樓之1,0989-835796,聯絡店家
食品與甜點,桐沅商行,41166742,鄭雅玲,HouseBakery,謝沛儒,308 Taiwan 新竹縣寶山鄉雙園路二段179之7號,0937-858282
食品與甜點,黃冠萍(個人),黃冠萍,幸福味的 阿真精選水果,黃冠萍,406 Taiwan 台中市北屯區水湳路建昌巷7弄7號,0915-438708,聯絡店家
食品與甜點,快樂農夫有限公司,53566883,王韶苑,山本海苔店,王韶苑,104 Taiwan 台北市中山區北安路841巷2號2樓,02-25320366
食品與甜點,陳一峰(個人),陳一峰,蔥大叔,陳一峰,334 Taiwan 桃園市八德區崁頂路62之20號,0925-637777,聯絡店家
食品與甜點,恩典的果實手作果醬坊,39803484,翁臨恩,恩典的果實,翁臨恩,434 Taiwan 台中市龍井區遠東街81巷1之46號5樓,0922-009949
食品與甜點,山東姥姥食府,36909316,王雅芝,山東姥姥食府,王雅芝,804 Taiwan 高雄市鼓山區裕誠路1678號,0988877763
食品與甜點,丸藏海帶洋行,47705232,許甄育,丸藏海帶,許甄育,807 Taiwan 高雄市三民區察哈爾二街289巷6號4樓,0986352536
食品與甜點,好品商行,41225587,蔡仁傑,搗蛋菇滷味,蔡仁傑,300 Taiwan 新竹市北區境福街253號,0985-579419
食品與甜點,魚紳水產行,39847504,林聰荃,船長幫我抓,廖美琪,406 Taiwan 台中市北屯區中清路二段960號1樓,0923-317217
食品與甜點,梁智為(個人),梁智為,巴黎二區,梁智為,830 Taiwan 高雄市鳳山區濱山街49號4樓,0926-760718,聯絡店家
食品與甜點,饕客美味股份有限公司,54027202,許銘傑,食光寶盒,TIMEBOX食光寶盒網路客服人員,262 Taiwan 宜蘭縣礁溪鄉礁溪路七段109號之1,03-9882801
食品與甜點,雷秉宏(個人),雷秉宏,名哥廚之坊,雷秉宏,807 Taiwan 高雄市三民區九如二路216號,0939-616369,聯絡店家
食品與甜點,自然味工坊之店,45607191,楊峻燁,自然味工坊,楊峻燁,433 Taiwan 台中市沙鹿區北勢七街29之6號1樓,04-26317900
食品與甜點,德朱利斯國際食品有限公司,42740652,謝雅雯,德朱利斯,謝雅雯,950 Taiwan 台東縣台東市豐盛路150巷72號2樓,089-349898
食品與甜點,大陞國際股份有限公司,16733331,杜楊月圓,新勝發台灣人文餅鋪,新勝發台灣人文餅鋪,220 Taiwan 新北市板橋區中山路二段388號之1,02-29633836
食品與甜點,曹張騫(個人),曹張騫,森林蜜境,曹張騫,306 Taiwan 新竹縣關西鎮錦山里12鄰138之3號,0903-575139,聯絡店家
食品與甜點,誠田食品商行,38579190,張佑銓,麥田法式甜點 The Harvest,小農夫,116 Taiwan 台北市文山區興隆路二段86巷4號1樓,02-86631308
食品與甜點,吼方便國際股份有限公司,24622324,陳劍武,吼方便,陳菽芷,330 Taiwan 桃園市桃園區德壽三街5號,03-3617130
食品與甜點,新東陽股份有限公司,15319335,麥寬成,新東陽,新東陽-樂天商城網路購物中心,106 Taiwan 台北市大安區忠孝東路四段289號8樓,02-8771-9605
食品與甜點,黃金寶有限公司,42692758,許孟棋,黃金寶創意美食館,許孟棋,242 Taiwan 新北市新莊區新樹路176之1號,02-2202-3566
食品與甜點,森康食品有限公司,54220591,林西男,雞極本味 滴雞精滴魚精,林婷儀,528 Taiwan 彰化縣芳苑鄉建成路180巷35號,0932-685715
食品與甜點,陳智育(個人),陳智育,博士蝦,陳智育,262 Taiwan 宜蘭縣礁溪鄉興農路238號,03-9874972,聯絡店家
食品與甜點,都會慢食工作室,41328991,蔡仁皓,都會慢食工作室,蔡仁皓,710 Taiwan 台南市永康區鹽和街223號3樓,0979318352
食品與甜點,方俊傑(個人),方俊傑,自然原點,方俊傑,105 Taiwan 台北市松山區民生東路五段36巷8弄19號,0989-303080,聯絡店家
食品與甜點,艾其肯有限公司,24911696,陳品豪,I chicken 艾其肯,陳品豪,718 Taiwan 台南市關廟區南雄路一段495巷15弄35號1樓,06-5958503
食品與甜點,史錦雲(個人),史錦雲,葉家庄 傳統手工系列,史錦雲,813 Taiwan 高雄市左營區站前一街70號,07-5857206,聯絡店家
食品與甜點,33149664,陳進丁,DOCOLATE,Christy Wu,236 Taiwan 新北市土城區德安街2號,02-22681954,聯絡店家
食品與甜點,貿得義大利美食有限公司,24951042,王明華,Dolce Gelato爵拉朵義大利美食,呂念陵,231 Taiwan 新北市新店區中正路54巷22號3樓,02-29120961
食品與甜點,社團法人高雄市超越巔峰關懷協會,25952568,陳清源,閃電包子舖,蕭俊澤,801 Taiwan 高雄市前金區自強三路203巷4號,07-5880069
食品與甜點,曾文(個人),曾文,曾文記手造醬料,曾文,833 Taiwan 高雄市鳥松區本館路106巷16號,0958-033557,聯絡店家
食品與甜點,湯米烘焙有限公司,53735945,謝介倫,Tommy’s Waffle,陳柏安,115 Taiwan 台北市南港區南港路二段99之2號,02-27890003
食品與甜點,陳永瑋(個人),陳永瑋,三隻小豬德國豬腳,陳永瑋,248 Taiwan 新北市五股區水碓七路26號4樓,0980-998147,聯絡店家
食品與甜點,永信國際興業有限公司,24494685,翟憶慶,詠豐堂EIHODO,翟憶慶,106 Taiwan 台北市大安區濟南路三段27之2號1樓,02-27313667
食品與甜點,李沛宜(個人),李沛宜,台灣好物良盟,台灣好物良盟客服小編,304 Taiwan 新竹縣新豐鄉松柏村坪頂一街95巷6號,03-5590687,聯絡店家
食品與甜點,彩集有限公司,42820402,廖郁如,食尚歐風館,A-JO,106 Taiwan 台北市大安區信義路三段150號6樓之1,0966-006189
食品與甜點,阿妮琪烘焙屋,37680107,林敏琪,阿妮琪烘焙屋,林敏琪,920 Taiwan 屏東縣潮州鎮永信街37號,0932-613570
食品與甜點,傅怡婷(個人),傅怡婷,第六味食品,傅怡婷,807 Taiwan 高雄市三民區鼎金中街8巷10號,0917-372632,聯絡店家
食品與甜點,皇珵企業社,40797242,蘇家秀,皇珵釀造工坊,簡先生,913 Taiwan 屏東縣萬丹鄉灣內路138巷38號,0988-172886
食品與甜點,山城愛聯網,47460308,陳姿如,山城愛聯網,黃鳳嬌,423 Taiwan 台中市東勢區第一橫街162號,04-25880006
食品與甜點,李志宏(個人),李志宏,分享99烘焙工坊,蔡東利,303 Taiwan 新竹縣湖口鄉三民南路11號,03-5986358,聯絡店家
食品與甜點,蔡世偉(個人),蔡世偉,正宗肥肥醬園,蔡世偉,330 Taiwan 桃園市桃園區中正路332號,0925-089078,聯絡店家
食品與甜點,王師父家傳大水餃,42284633,王信富,王師父家傳大水餃,王信富,108 Taiwan 台北市萬華區萬大路469號,02-23052338
食品與甜點,多力美有限公司,53084128,劉錦原,錦市場,劉經理,100 Taiwan 台北市中正區臨沂街27巷9之1號1樓,0984293638
食品與甜點,龍峒町工作室,38554022,江佩芬,龍峒町,江佩芬,251 Taiwan 新北市淡水區濱海路一段61號12樓,0910-712805
食品與甜點,李民力(個人),李民力,好蝦購,李民力,702 Taiwan 台南市南區南功街85巷18號4樓之1,0976-967492,聯絡店家
食品與甜點,呂宛真(個人),呂宛真,黃金品味,呂宛真,111 Taiwan 台北市士林區延平北路九段165巷3號,0955-318415,聯絡店家
食品與甜點,鬼椒麻辣王食坊,30281560,朱雋希,鬼椒麻辣王,林哲宇,220 Taiwan 新北市板橋區雙十路二段166號,02-22988222
食品與甜點,食妍所食品有限公司,42618553,林欣霓,日光朝霧農場,林欣霓,114 Taiwan 台北市內湖區民權東路六段175巷22弄1號,0905-269159
食品與甜點,橙姑娘幸福茶飲事業有限公司,53887870,李秋良,橙姑娘幸福商城,李秋良,804 Taiwan 高雄市鼓山區明誠三路650號,07-5551796
食品與甜點,畢昂國際股份有限公司,24945773,林東衡,PrizeU品優網,黃小姐,106 Taiwan 台北市大安區安和路二段217巷6號,02-87321828
食品與甜點,施晨涵(個人),施晨涵,葡食坊,施晨涵,820 Taiwan 高雄市岡山區永樂街2巷41號,07-6219106,聯絡店家
食品與甜點,澄邑股份有限公司,24681603,王瓊華,自然家,王瓊華,813 Taiwan 高雄市左營區文川路226號,0988-090004
食品與甜點,食全食美實業社,40702983,洪婕珆,食全食美SQSM,洪婕珆,401 Taiwan 台中市東區樂業南路37號3樓之6,04-22150393
食品與甜點,曾獻墩(個人),曾獻墩,至于水產,曾獻墩,727 Taiwan 台南市北門區保吉里14鄰蚵寮373號,0975-111628,聯絡店家
食品與甜點,果倉股份有限公司,42629587,陸俊偉,實屋,陸俊偉,108 Taiwan 台北市萬華區長沙街二段91號7樓之2,0932-504795
食品與甜點,良昇農產有限公司,28729620,陳隆榮,果然相思,陳先生,734 Taiwan 台南市六甲區仁愛街132號1樓,0963-842049
食品與甜點,時之幸福輕手工蛋捲,37575528,謝政庭,時之幸福輕手工蛋捲,謝政庭,700 Taiwan 台南市中西區海安路二段98號,06-2211522
食品與甜點,永山食品,38730858,張俞榮,永山香腸,張俞榮,807 Taiwan 高雄市三民區中和街133號,07-3124258
食品與甜點,葉淑慧(個人),葉淑慧,鼎葉津食品行,葉淑慧,813 Taiwan 高雄市左營區勝利路161號,0988-750529,聯絡店家
食品與甜點,小米園網站工作室,36715276,賴約翰,小米園商購網,賴約翰,920 Taiwan 屏東縣潮州鎮永華街2之12號,08-7807517
食品與甜點,睡綿羊企業有限公司,24652282,陳培雋,SLEEPSHEEP,陳培雋,260 Taiwan 宜蘭縣宜蘭市泰山路211巷22號,0905-066922
食品與甜點,鄭人豪(個人),鄭人豪,鯊魚子野生烏魚子,石為天,402 Taiwan 台中市南區東興路一段25巷26號,0961-585928,聯絡店家
食品與甜點,江瑞聯(個人),江瑞聯,江胖胖,江瑞聯,715 Taiwan 台南市楠西區水庫路428號,0933-676287,聯絡店家
食品與甜點,林世明(個人),林世明,林果屋,林果屋,401 Taiwan 台中市東區旱溪街80之10號,04-2212-6343,聯絡店家
食品與甜點,幸福果物有限公司,54241505,蘇俞壬,幸福果舖,Thompson,722 Taiwan 台南市佳里區安西路351號11樓之1,06-7225345
食品與甜點,杜仲振(個人),杜仲振,OH霸手工現包大水餃,魏小姐,403 Taiwan 台中市西區向上路一段223號,0982-776126,聯絡店家
食品與甜點,三米食品行,40889087,盧秋雅,三米拌麵,盧三米,710 Taiwan 台南市永康區復國一路598號,06-2015158
食品與甜點,好呷食品股份有限公司,28693123,沈忠聖,好呷食品,卓淑麗,334 Taiwan 桃園市八德區建國路1065號1樓,03-3629595
食品與甜點,莊萬春(個人),莊萬春,安安手作,莊萬春,807 Taiwan 高雄市三民區澄清路731號,0939-433423,聯絡店家
食品與甜點,霜囍有限公司,24543601,曾柏諺,霜囍,許志偉,242 Taiwan 新北市新莊區民安西路480巷7號2樓,02-22043187
食品與甜點,李慧珊(個人),李慧珊,薑公主,李慧珊,812 Taiwan 高雄市小港區廠西路47巷9號,0930-199151,聯絡店家
食品與甜點,高彤(個人),高彤,廚房有雞餐廳,高彤,701 Taiwan 台南市東區中華東路三段199號,06-2882656,聯絡店家
食品與甜點,陳維敏(個人),陳維敏,皓月素食烘焙坊,陳維敏,807 Taiwan 高雄市三民區澄清路731號,0930-765325,聯絡店家
食品與甜點,薛麗瑩(個人),薛麗瑩,任你饞烘焙坊,薛麗瑩,110 Taiwan 台北市信義區忠孝東路四段553巷52弄10號5樓,0919-644412,聯絡店家
食品與甜點,李惠芳(個人),李惠芳,218巷味蕾工房,李惠芳,842 Taiwan 高雄市旗山區延平一路438號,07-6621865,聯絡店家
食品與甜點,樂淇有限公司,24952680,謝玉珠,樂淇果物市集,張鈞淇,104 Taiwan 台北市中正區八德路一段5號4樓,02-23910496
食品與甜點,任俊龍(個人),任俊龍,甜蜜蜜精品水果宅配,黃韶慈,545 Taiwan 南投縣埔里鎮蘭陽街14巷1弄15號,0982-456616,聯絡店家
食品與甜點,吉好國際有限公司,54066577,張銘顯,吉好國際食品,莊春榮,717 Taiwan 台南市仁德區德善路290巷3號,062497558
食品與甜點,爾司國際餐飲顧問有限公司,42794782,沈宗賢,朗芙法式水果塔,鄭小姐,813 Taiwan 高雄市左營區博愛二路236號2樓,0800-888903
食品與甜點,芝琳食品實業有限公司,24748055,吳岳霖,peekaboo麵包屋,蔡蕙如,103 Taiwan 台北市大同區承德路二段55號6樓,02-25557100
食品與甜點,宋漢豪(個人),宋漢豪,雙豪油飯,宋漢豪,807 Taiwan 高雄市三民區水源路215巷30號,0912-651113,聯絡店家
食品與甜點,將豪健康農產商行,42165806,施玲玲,將豪健康農產,涂旭帆,304 Taiwan 新竹縣新豐鄉新庄路108號1樓,0972-171939
食品與甜點,張雅雯(個人),張雅雯,梅姨滷味,張雅雯,802 Taiwan 高雄市苓雅區四維四路196號,0910-862383,聯絡店家
食品與甜點,彭國瑋,皇后街,彭國瑋,334 Taiwan 桃園市八德區建國路972巷9號,0973-946577,聯絡店家,彭國瑋
食品與甜點,和您有限公司,42627477,梁曉霞,SweetTalk百花蜜,Jack Liang,103 Taiwan 台北市大同區市民大道一段209號11樓之1,0917285110
食品與甜點,謝宜蓁(個人),謝宜蓁,巴榮隆農場,謝宜蓁,906 Taiwan 屏東縣高樹鄉沿山公路三段100號,08-7956133,聯絡店家
食品與甜點,育謙商行,19366513,邱彩霞,秦老大川味網,陳鈺山,300 Taiwan 新竹市東區長春街71號1樓,0963-096516
食品與甜點,樵夫企業社,47653826,許振樵,樵夫食品,許振樵,803 Taiwan 高雄市鹽埕區富野路80巷12之1號,0917-599031
食品與甜點,女兒賊企業社,49662462,鍾毓珊,女兒賊,黃志偉,324 Taiwan 桃園市平鎮區中豐路79巷8號,0911-811381
食品與甜點,李芷棋(個人),李芷棋,黎小館,李芷棋,104 Taiwan 台北市中山區天津街39之1號,0939-001681,聯絡店家
食品與甜點,江姿儀(個人),江姿儀,奶酪露露,江姿儀,408 Taiwan 台中市南屯區大富街219之8號,0973-050801,聯絡店家
食品與甜點,桑原五三喫茶店,37633576,吳宗鴻,桑原五三喫茶店,吳宗鴻,701 Taiwan 台南市東區東門路一段212巷1號,0905390131
食品與甜點,姜博仁(個人),姜博仁,DOJA小仁泉極品豆漿,姜博仁,815 Taiwan 高雄市大社區民族路9號,07-3557191,聯絡店家
食品與甜點,莊孟學(個人),莊孟學,PaPabees蜜蜂爸爸,莊孟學,251 Taiwan 新北市淡水區新市一路一段331巷92號3樓,0912-403681,聯絡店家
食品與甜點,台灣鴻德麵食開發股份有限公司,28907814,劉銘山,台灣鴻德,蔡淑貞,820 Taiwan 高雄市岡山區本洲路192號,0935-552366
食品與甜點,福久米糧實業股份有限公司,53926228,陳志強,福久良食,福久樂天店長,115 Taiwan 台北市南港區重陽路198號3樓,02-27893233
食品與甜點,加軒事業有限公司,24854597,黃哲,加軒進口食品,陳雅玲,338 Taiwan 桃園市蘆竹區大竹路458號1樓,03-3234580
